case,step,bank,stage,rms,sample_diversity_rms,batch_mean_rms,diversity_to_rms
cifar,16,evolving_prior,stage16_block1_attention_residual,1.3323262929916382,0.6738327145576477,1.149366270511151,0.5057565238351689
cifar,16,evolving_prior,stage16_block1_ffn,0.3191068172454834,0.10746931284666061,0.30046548488771374,0.3367816262100923
cifar,16,evolving_prior,stage16_block1,1.534218668937683,0.6895287036895752,1.3705389782509252,0.4494331333922664
cifar,16,evolving_prior,stage32_upsample,1.534218668937683,0.6895287036895752,1.3705389782509252,0.4494331333922664
cifar,16,evolving_prior,stage32_position,1.5348761081695557,0.6895287036895752,1.371274893745924,0.4492406260150112
cifar,16,evolving_prior,stage32_block0_attention,0.23808740079402924,0.01458662562072277,0.2376401497429624,0.06126584427431229
cifar,16,evolving_prior,stage32_block0_attention_residual,1.559971809387207,0.6890931129455566,1.399522321284587,0.4417343369918001
cifar,16,evolving_prior,stage32_block0_ffn,0.2411709874868393,0.08454299718141556,0.22586705566098025,0.3505521043903719
cifar,16,evolving_prior,stage32_block0,1.643976092338562,0.690595269203186,1.4918899310387972,0.4200762239922916
cifar,16,evolving_prior,stage32_block1_attention,0.2378782033920288,0.009616757743060589,0.23768373444459912,0.04042723379414443
cifar,16,evolving_prior,stage32_block1_attention_residual,1.702008605003357,0.6913001537322998,1.555293344985174,0.4061672495074937
cifar,16,evolving_prior,stage32_block1_ffn,0.2716695964336395,0.08660237491130829,0.25749640441399907,0.3187783103011403
cifar,16,evolving_prior,stage32_block1,1.8224258422851562,0.7025540471076965,1.6815628925262824,0.3855048753186893
cifar,16,evolving_prior,output_projection,4.611870288848877,1.0441415309906006,4.492117098254188,0.22640305680653008
cifar,32,fixed_latent,input_projection,0.580426812171936,0.5714484453201294,0.10169542088650305,0.9845314402030982
cifar,32,fixed_latent,stage8_position,0.5808159112930298,0.5714484453201294,0.10389320070322085,0.9838718847215355
cifar,32,fixed_latent,stage8_block0_attention,0.07884340733289719,0.06888344138860703,0.03835823747675962,0.8736740802913727
cifar,32,fixed_latent,stage8_block0_attention_residual,0.5868646502494812,0.5763108134269714,0.1107969495951419,0.9820165743190985
cifar,32,fixed_latent,stage8_block0_ffn,0.27819734811782837,0.25062111020088196,0.12075936245885685,0.9008752667718936
cifar,32,fixed_latent,stage8_block0,0.6540771126747131,0.6337183117866516,0.16191964251185093,0.9688740050774619
cifar,32,fixed_latent,stage8_block1_attention,0.13357707858085632,0.10395044088363647,0.08388767348242449,0.7782056771118379
cifar,32,fixed_latent,stage8_block1_attention_residual,0.681448221206665,0.6510287523269653,0.20132869102371553,0.9553605572176345
cifar,32,fixed_latent,stage8_block1_ffn,0.5422975420951843,0.47925421595573425,0.25377553201822406,0.8837477192024877
cifar,32,fixed_latent,stage8_block1,0.9888152480125427,0.9049397706985474,0.39854686814748264,0.9151757848773269
cifar,32,fixed_latent,stage16_upsample,0.9888152480125427,0.9049397706985474,0.39854686814748264,0.9151757848773269
cifar,32,fixed_latent,stage16_position,0.989353597164154,0.9049397706985474,0.39988067173809705,0.9146777990118322
cifar,32,fixed_latent,stage16_block0_attention,0.1596379280090332,0.10565730184316635,0.11966955597076186,0.6618558832534313
cifar,32,fixed_latent,stage16_block0_attention_residual,1.0154856443405151,0.916553258895874,0.4371970007548361,0.9025762835781981
cifar,32,fixed_latent,stage16_block0_ffn,0.23027615249156952,0.19864115118980408,0.11648518987540853,0.862621461408499
cifar,32,fixed_latent,stage16_block0,1.1189916133880615,1.004964828491211,0.4921259232436836,0.8980986242143474
cifar,32,fixed_latent,stage16_block1_attention,0.23363617062568665,0.15527161955833435,0.17457544038142034,0.6645872475246919
cifar,32,fixed_latent,stage16_block1_attention_residual,1.158419132232666,1.024113655090332,0.5414112183730619,0.8840614131747964
cifar,32,fixed_latent,stage16_block1_ffn,0.27296096086502075,0.22350893914699554,0.15668899220347304,0.8188311560696797
cifar,32,fixed_latent,stage16_block1,1.2917201519012451,1.136529564857483,0.6138741719869278,0.8798574235949314
cifar,32,fixed_latent,stage32_upsample,1.2917201519012451,1.136529564857483,0.6138741719869278,0.8798574235949314
cifar,32,fixed_latent,stage32_position,1.2922308444976807,1.136529564857483,0.6149480495749616,0.8795097019211592
cifar,32,fixed_latent,stage32_block0_attention,0.19209419190883636,0.12328657507896423,0.14731123165056956,0.641802721122736
cifar,32,fixed_latent,stage32_block0_attention_residual,1.2983605861663818,1.1235008239746094,0.6507581042435695,0.8653226506913045
cifar,32,fixed_latent,stage32_block0_ffn,0.21424679458141327,0.16868849098682404,0.1320828603453093,0.7873559616908192
cifar,32,fixed_latent,stage32_block0,1.3457815647125244,1.162650465965271,0.6777698089401952,0.8639221226169995
cifar,32,fixed_latent,stage32_block1_attention,0.23490013182163239,0.0995851531624794,0.2127460204079639,0.4239467742746853
cifar,32,fixed_latent,stage32_block1_attention_residual,1.3939322233200073,1.185977816581726,0.7324641027285231,0.8508145494743033
cifar,32,fixed_latent,stage32_block1_ffn,0.21828095614910126,0.15658648312091827,0.152076458142568,0.7173620909648145
cifar,32,fixed_latent,stage32_block1,1.4534305334091187,1.2167706489562988,0.7949399369036523,0.8371715200603924
cifar,32,fixed_latent,output_projection,3.288186550140381,2.644050121307373,1.95478125234988,0.8041058744658183
cifar,32,evolving_prior,input_projection,0.5798797607421875,0.5709236264228821,0.10152216364204421,0.9845551872549535
cifar,32,evolving_prior,stage8_position,0.5802701115608215,0.5709236264228821,0.10372856483608385,0.9838928716959088
cifar,32,evolving_prior,stage8_block0_attention,0.07891074568033218,0.06896363198757172,0.03835261721067859,0.8739447510348429
cifar,32,evolving_prior,stage8_block0_attention_residual,0.5863353610038757,0.5758040547370911,0.11062931850043331,0.9820387666049105
cifar,32,evolving_prior,stage8_block0_ffn,0.27840739488601685,0.2508242130279541,0.12082173515608033,0.9009251105942944
cifar,32,evolving_prior,stage8_block0,0.6537462472915649,0.6333929300308228,0.1618565785959077,0.9688666400073961
cifar,32,evolving_prior,stage8_block1_attention,0.1337306946516037,0.10413284599781036,0.08390619212189751,0.7786757278805596
cifar,32,evolving_prior,stage8_block1_attention_residual,0.6812204718589783,0.6507952213287354,0.20131296822473055,0.9553371459210325
cifar,32,evolving_prior,stage8_block1_ffn,0.5427764058113098,0.4797346889972687,0.2538914234040559,0.8838532476005287
cifar,32,evolving_prior,stage8_block1,0.9891992211341858,0.9052932262420654,0.39869696965579304,0.9151778599300591
cifar,32,evolving_prior,stage16_upsample,0.9891992211341858,0.9052932262420654,0.39869696965579304,0.9151778599300591
cifar,32,evolving_prior,stage16_position,0.9897398948669434,0.9052932262420654,0.40003654084528406,0.9146779178420098
cifar,32,evolving_prior,stage16_block0_attention,0.1596841663122177,0.10576248168945312,0.11963833180764474,0.662322909853593
cifar,32,evolving_prior,stage16_block0_attention_residual,1.0158698558807373,0.916924774646759,0.4373105552420844,0.902600632688136
cifar,32,evolving_prior,stage16_block0_ffn,0.23028822243213654,0.19866134226322174,0.11647461732552832,0.8626639268179036
cifar,32,evolving_prior,stage16_block0,1.1194312572479248,1.0054073333740234,0.4922219354126804,0.898141200600183
cifar,32,evolving_prior,stage16_block1_attention,0.23370273411273956,0.15540644526481628,0.17454456365617207,0.6649748701264544
cifar,32,evolving_prior,stage16_block1_attention_residual,1.158861756324768,1.0245766639709473,0.5414824373128742,0.8841232859563037
cifar,32,evolving_prior,stage16_block1_ffn,0.2729661464691162,0.22354687750339508,0.15664389766818584,0.8189545861090416
cifar,32,evolving_prior,stage16_block1,1.2922155857086182,1.1370681524276733,0.6139194871340904,0.8799368812783156
cifar,32,evolving_prior,stage32_upsample,1.2922155857086182,1.1370681524276733,0.6139194871340904,0.8799368812783156
cifar,32,evolving_prior,stage32_position,1.2927275896072388,1.1370681524276733,0.6149964533771386,0.8795883692504324
cifar,32,evolving_prior,stage32_block0_attention,0.19211438298225403,0.12333651632070541,0.147295756525857,0.6419952239187539
cifar,32,evolving_prior,stage32_block0_attention_residual,1.298834204673767,1.1240118741989136,0.6508207110183132,0.8654005801157937
cifar,32,evolving_prior,stage32_block0_ffn,0.21422775089740753,0.16868671774864197,0.13205423321405374,0.7874176760107289
cifar,32,evolving_prior,stage32_block0,1.3462601900100708,1.1631630659103394,0.6778408229872346,0.8639957376305083
cifar,32,evolving_prior,stage32_block1_attention,0.23491880297660828,0.09963265061378479,0.21274439810165152,0.42411526600408217
cifar,32,evolving_prior,stage32_block1_attention_residual,1.394428014755249,1.1865267753601074,0.732518736748631,0.8509057210589444
cifar,32,evolving_prior,stage32_block1_ffn,0.21825921535491943,0.1565982699394226,0.1520331113255426,0.7174875511431319
cifar,32,evolving_prior,stage32_block1,1.4539021253585815,1.2173227071762085,0.7949571162744488,0.8372796806222258
cifar,32,evolving_prior,output_projection,3.2899084091186523,2.646284818649292,1.9546544449021943,0.80436428300392
cifar,64,fixed_latent,input_projection,0.5785656571388245,0.5695863366127014,0.10153632239057202,0.9844800319283927
cifar,64,fixed_latent,stage8_position,0.5789848566055298,0.5695863366127014,0.10389836053878945,0.9837672438482589
cifar,64,fixed_latent,stage8_block0_attention,0.06977644562721252,0.05958416312932968,0.03631087810208912,0.8539294685152622
cifar,64,fixed_latent,stage8_block0_attention_residual,0.5832148194313049,0.5727658867835999,0.10990343280028195,0.982083904078614
cifar,64,fixed_latent,stage8_block0_ffn,0.22407163679599762,0.20795120298862457,0.0834529543636493,0.9280567855982164
cifar,64,fixed_latent,stage8_block0,0.5984935760498047,0.5846073627471924,0.12817484930615666,0.9767980578935124
cifar,64,fixed_latent,stage8_block1_attention,0.1001671776175499,0.07857873290777206,0.062119612092114744,0.7844758610230084
cifar,64,fixed_latent,stage8_block1_attention_residual,0.6068055033683777,0.5883135795593262,0.1486608590861852,0.969525780985171
cifar,64,fixed_latent,stage8_block1_ffn,0.25385162234306335,0.22165440022945404,0.12373347576596345,0.873165190687271
cifar,64,fixed_latent,stage8_block1,0.6535696387290955,0.6173965930938721,0.2144171623367871,0.9446531119383637
cifar,64,fixed_latent,stage16_upsample,0.6535695791244507,0.6173965930938721,0.214416980654498,0.9446531980894254
cifar,64,fixed_latent,stage16_position,0.6542664766311646,0.6173965930938721,0.21653191284297552,0.9436469926945723
cifar,64,fixed_latent,stage16_block0_attention,0.10530416667461395,0.04600619524717331,0.0947227402365126,0.4368886502784907
cifar,64,fixed_latent,stage16_block0_attention_residual,0.6626908183097839,0.6172105073928833,0.24126812934142505,0.9313702413549357
cifar,64,fixed_latent,stage16_block0_ffn,0.20214152336120605,0.1771283745765686,0.09739986851455097,0.876259224880078
cifar,64,fixed_latent,stage16_block0,0.681984007358551,0.6272242665290833,0.26775344212517926,0.9197052420018436
cifar,64,fixed_latent,stage16_block1_attention,0.16397252678871155,0.04745440185070038,0.15695562840008948,0.2894045897813615
cifar,64,fixed_latent,stage16_block1_attention_residual,0.6973473429679871,0.6274638772010803,0.3042735603898225,0.8997867182378941
cifar,64,fixed_latent,stage16_block1_ffn,0.2005111277103424,0.1680169403553009,0.10943043493158794,0.8379432217747911
cifar,64,fixed_latent,stage16_block1,0.7216278314590454,0.6410398483276367,0.33138292048982393,0.8883247297038567
cifar,64,fixed_latent,stage32_upsample,0.7216278314590454,0.6410398483276367,0.33138292048982393,0.8883247297038567
cifar,64,fixed_latent,stage32_position,0.7222414016723633,0.6410398483276367,0.33271692945466497,0.887570065691744
cifar,64,fixed_latent,stage32_block0_attention,0.18924406170845032,0.03794033080339432,0.1854018505582961,0.20048360017681954
cifar,64,fixed_latent,stage32_block0_attention_residual,0.7352035641670227,0.6375492811203003,0.3661354870903417,0.8671738171490455
cifar,64,fixed_latent,stage32_block0_ffn,0.2135939747095108,0.16171111166477203,0.13954175861135895,0.7570958491909718
cifar,64,fixed_latent,stage32_block0,0.7404155135154724,0.6451226472854614,0.3633619443664661,0.8712981231611922
cifar,64,fixed_latent,stage32_block1_attention,0.20317353308200836,0.03398776426911354,0.20031054995933967,0.16728440832593497
cifar,64,fixed_latent,stage32_block1_attention_residual,0.7889664173126221,0.6449667811393738,0.4544071509932801,0.8174831868462286
cifar,64,fixed_latent,stage32_block1_ffn,0.19283424317836761,0.14944428205490112,0.12186653315520621,0.7749882987155363
cifar,64,fixed_latent,stage32_block1,0.8073338866233826,0.6617804169654846,0.46242262510760224,0.8197109373586867
cifar,64,fixed_latent,output_projection,0.5189356207847595,0.46703577041625977,0.22621177615445762,0.8999878823311179
cifar,64,evolving_prior,input_projection,0.576818585395813,0.5679013133049011,0.10103355286534932,0.9845405950559085
cifar,64,evolving_prior,stage8_position,0.5772415995597839,0.5679013133049011,0.10342128702016082,0.9838191040597111
cifar,64,evolving_prior,stage8_block0_attention,0.06998816877603531,0.05984508991241455,0.03628924058171818,0.8550743784127431
cifar,64,evolving_prior,stage8_block0_attention_residual,0.5815128087997437,0.5711226463317871,0.10943523036547069,0.9821325303402997
cifar,64,evolving_prior,stage8_block0_ffn,0.22417685389518738,0.2080317735671997,0.08353468147320332,0.9279806097397717
cifar,64,evolving_prior,stage8_block0,0.5970209240913391,0.583156943321228,0.1279138900163643,0.9767780655406476
cifar,64,evolving_prior,stage8_block1_attention,0.10056105256080627,0.07899639755487442,0.062226155798743285,0.7855565901829403
cifar,64,evolving_prior,stage8_block1_attention_residual,0.6054002046585083,0.5868959426879883,0.1485347106131806,0.9694346618515635
cifar,64,evolving_prior,stage8_block1_ffn,0.25395432114601135,0.22171436250209808,0.12383674208012625,0.8730481982018456
cifar,64,evolving_prior,stage8_block1,0.6524534821510315,0.6161665916442871,0.21455600134339917,0.9443839423048024
cifar,64,evolving_prior,stage16_upsample,0.6524534821510315,0.6161665916442871,0.21455600134339917,0.9443839423048024
cifar,64,evolving_prior,stage16_position,0.6531562805175781,0.6161665916442871,0.21668377447566198,0.9433677819893588
cifar,64,evolving_prior,stage16_block0_attention,0.10548631846904755,0.046364352107048035,0.09475077961603795,0.4395295312221229
cifar,64,evolving_prior,stage16_block0_attention_residual,0.6616015434265137,0.6159830689430237,0.24141553603668342,0.9310484158679159
cifar,64,evolving_prior,stage16_block0_ffn,0.2021172046661377,0.1770591288805008,0.09747527533755215,0.8760220544954178
cifar,64,evolving_prior,stage16_block0,0.6809697151184082,0.6260467171669006,0.26792771568651264,0.9193459022741453
cifar,64,evolving_prior,stage16_block1_attention,0.16426746547222137,0.047770995646715164,0.15716784718125065,0.29081227685218974
cifar,64,evolving_prior,stage16_block1_attention_residual,0.6964304447174072,0.6262986063957214,0.3045741616684889,0.8992981440520691
cifar,64,evolving_prior,stage16_block1_ffn,0.20049896836280823,0.16792868077754974,0.10954357346217153,0.8375538395473353
cifar,64,evolving_prior,stage16_block1,0.7207794785499573,0.6399167776107788,0.33170706117142784,0.8878121487284076
cifar,64,evolving_prior,stage32_upsample,0.7207794785499573,0.6399167776107788,0.33170706117142784,0.8878121487284076
cifar,64,evolving_prior,stage32_position,0.7213960886001587,0.6399167776107788,0.33304479335345427,0.8870532953020478
cifar,64,evolving_prior,stage32_block0_attention,0.18935616314411163,0.03796246647834778,0.18551174534120404,0.20048181082680694
cifar,64,evolving_prior,stage32_block0_attention_residual,0.7343432903289795,0.6364142298698425,0.36638367331305455,0.866644031818871
cifar,64,evolving_prior,stage32_block0_ffn,0.21359212696552277,0.16161662340164185,0.1396483574622626,0.756660021592132
cifar,64,evolving_prior,stage32_block0,0.7395858764648438,0.6440091729164124,0.3636474307152322,0.870769971966907
cifar,64,evolving_prior,stage32_block1_attention,0.20331598818302155,0.03422218933701515,0.2004151511433705,0.16832020758844074
cifar,64,evolving_prior,stage32_block1_attention_residual,0.7883039712905884,0.6438648700714111,0.4548199426591117,0.8167723283409245
cifar,64,evolving_prior,stage32_block1_ffn,0.19282053411006927,0.1493169367313385,0.1220008638480148,0.7743829640369253
cifar,64,evolving_prior,stage32_block1,0.8066153526306152,0.6606473922729492,0.46278866686897563,0.8190364714958368
